,cluster,ktest,p-value,p-value_adjadj,log2fc
NFKBIA,0,6.991714572842055,0.1363267206358233,0.8053996028310442,1.951090399519054
RACGAP1,1,2.851379091989481,0.582996723240618,0.8993791895631388,-0.1932995098161212
TIMP3,0,10.65824955690079,0.0306855684645149,0.4935596287632384,1.0799881327013112
APBB1IP,0,13.361667285328984,0.0096373842149888,0.2655820560820849,1.1734828208555015
ANXA2,1,6.523515043059985,0.163314762401862,0.81657381200931,-inf
KDM1B,1,0.4075521402810039,0.9818539303324714,0.9968060206421028,-0.0489096004809464
ENSGALG00000049402,1,1.593944494565915,0.8098800865940206,0.9452982637495604,-inf
BCL2L11,1,7.120118786821864,0.129675027704552,0.7975651018202841,-inf
CALM2,1,2.018180554290851,0.73241480211371,0.9294604087737436,-0.12155490231271227
BG8,0,21.013465053885103,0.0003147284904966,0.0217054131376965,1.8730878875177805
