,cluster,ktest,p-value,p-value_adjadj,log2fc
ENSGALG00000033705,1,12.33155323221574,0.0150487526675243,0.20224130482391944,0.22323339777581888
THADA,0,4.528832827362701,0.3391423300718576,0.6797222544286899,0.056583528366367514
ENSGALG00000044661,0,1.828967214360699,0.7671785782923665,0.8941475271472802,2.863938450423972
E2F7,1,0.6654091595149123,0.9555251601677892,0.9810319919587158,
UGP2,1,5.505336123691142,0.2392608279728153,0.6074719911235584,-0.5028438802476514
PCMTD2,0,5.720365154798283,0.2210275122935263,0.5832084182887051,1.3785116232537298
SRGAP1,0,5.011835206458905,0.286085283472784,0.6450626459363789,1.3785116232537298
EIF2AK2,1,2.303220097694973,0.6801828451468637,0.8612629897145705,-inf
ENSGALG00000000264,1,1.280708117548562,0.8646400803319014,0.9467908572579289,1.3785116232537298
SMIM5,1,3.999590729859298,0.4060612412338678,0.717422687692346,-1.4288432988038742
MYSM1,1,6.994745632566584,0.1361661553278903,0.484577065223809,2.37851162325373
MEP1B,1,3.8999388900514713,0.4197169882454699,0.7237984055693449,-0.20645087746742652
ENSGALG00000046098,1,6.294361345265185,0.17821725749129,0.5378675802161837,-inf
FUCA2,1,3.817558778292209,0.4312592550592995,0.7321888880463489,
C1QTNF6,1,4.576676075659593,0.3335522492903846,0.6765765705687313,-1.2064508774674265
INPP5D,0,3.1944744243696155,0.525823884407951,0.7888509448271415,1.5711567011961258
ATG7,0,2.795711481387081,0.5925732149482856,0.8151583402311117,0.056583528366367514
NEU2,0,2.1679158333414845,0.7049072912996311,0.8740325992555873,3.37851162325373
ZBTB21,1,1.1010355541814911,0.8941078690400647,0.9578016808142096,-inf
AKAP10,1,7.473459080946423,0.1128853459165839,0.4512441702729145,2.37851162325373
USP54,1,5.205279392508913,0.2668755402811778,0.6259580376762439,-inf
CHGB,1,6.120980694812527,0.1902937009492978,0.5539845733604012,-inf
ENSGALG00000037737,1,0.8511941673335254,0.9314559758518408,0.9727999747799904,-1.0503316755501444
SLC35F5,1,4.023337834332613,0.4028566310578114,0.7181045116895034,0.37851162325372983
FLVCR1,1,14.512962258207487,0.0058256619542866,0.12528305278035698,1.9634741239748863
TFPI,1,9.676072203149506,0.0462524129141561,0.34009127142761836,-inf
ENSGALG00000046788,1,2.280067386408293,0.6844004223828519,0.8608810344438389,inf
SF3B1,1,4.221243198637879,0.3768910889732061,0.7032528080251929,-1.4739311883324124
CYP1B1,1,7.309762550457949,0.1203964935814065,0.4586533088815486,-inf
INKA2,1,3.935392680328419,0.4148201063692976,0.7213003645687617,-inf
UBIAD1,1,9.074727780809605,0.0592585423339421,0.35168274382161485,-0.6489691131683772
E4F1,1,4.080654480231599,0.3952004850657765,0.7140026830456666,-inf
CR1L,0,6.645582874027262,0.1558455108539067,0.5155088180541709,1.411678487188929
PGRMC1,1,19.826216781140587,0.0005404309293998,0.027714406635887177,-1.6810529307460769
GNAI1,1,9.773702569054036,0.0444171325169118,0.33649342815842276,-inf
