,cluster,ktest,p-value,p-value_adjadj,log2fc
ENSGALG00000037737,1,2.681990737938588,0.6123696603174253,0.850209679007597,-1.22342395607114
SLC35F5,1,0.9248727712955088,0.9209656098241702,0.9704590198357956,-0.6759361607686466
FLVCR1,1,10.74566282329154,0.0295761333334369,0.3590624914697309,2.493988840673666
TFPI,1,3.864418179520943,0.4246657053305365,0.7728686768311599,-inf
ENSGALG00000046788,1,4.614830355218543,0.3291478600933619,0.7282032302950484,-0.31336608138393846
SF3B1,1,3.198613865406644,0.525154860473747,0.812970169956362,-1.175289945980966
CYP1B1,1,12.885847967203132,0.0118472417356903,0.2603789392459407,-inf
INKA2,1,2.34848161063024,0.6719567795078705,0.8718245345615911,-inf
UBIAD1,1,9.71956275463006,0.0454260712546178,0.4133100230379546,-0.3447302522932735
E4F1,1,6.103806109700024,0.1915289333070216,0.635253510139375,-inf
CR1L,0,5.474503194959268,0.241979776818188,0.6867046266109529,-0.5141850907720347
PGRMC1,1,3.0425714291635035,0.550726623543621,0.8217760890138833,-0.6833727496104283
GNAI1,1,3.3800817229186624,0.4963447774918581,0.7974335235801454,-inf
TFRC,0,5.753577088124109,0.2183226143097394,0.6697137492936662,-0.6946045333875178
ENSGALG00000051549,1,4.092505192501509,0.3936313695120854,0.7634398589758572,
HDX,0,3.5125211780221948,0.4759770277297027,0.8001784770648368,1.2715964193372178
BAK1,1,5.243628930750719,0.2632004600600089,0.6993910997556366,-0.3639921544539062
ENSGALG00000007728,0,8.324856817126467,0.0803774738569103,0.4742033855864914,1.8159169355610283
AS3MT,0,3.15809709553598,0.5317254486676889,0.8138738844547886,0.40652599942332635
VLDLR,1,1.7096546503576635,0.7889631060604806,0.9233038104862266,-inf
TPX2,0,1.6246853977536757,0.8043487125768467,0.9293457106607124,-0.06773065953541527
PODXL,1,0.8149403587282987,0.9364339524717332,0.9785098771909438,-inf
FBRSL1,1,10.023089090184198,0.0400405401763946,0.401614999136143,-inf
HOXD4,1,1.874705232449248,0.7587900104662353,0.913104705735542,-inf
SIRT5,0,2.5508424172213715,0.6355553936422541,0.8588586400571001,0.22097034626724998
RPS28,0,3.009802205960451,0.5561863666546021,0.8209392865750584,-0.23511463571956973
CNN3,1,5.701560883674853,0.2225720071891769,0.6748618014925112,-inf
WDR60,0,1.197386702562662,0.87852869247665,0.9521026668571396,0.1720607457863035
GAS6,1,2.817303853929276,0.5888494666929517,0.8358402650006411,0.10167141789490546
GAN,1,1.6088237958835327,0.8072053536754431,0.9299600848795428,-inf
RPL22L1,0,5.473559892599813,0.2420633808803609,0.6865378162870428,-0.025318482115860172
FNIP1,0,0.3543935113667908,0.9860376167250804,0.9954948174912472,1.4939888406736659
ENSGALG00000017139,1,3.430064760404257,0.4885915080498219,0.7977004213058316,-inf
EML1,0,0.2708453516418304,0.9916176369662686,0.9963189914727946,1.3240638392313533
ENSGALG00000006723,0,12.729587157593874,0.0126755218773899,0.2623032720797154,1.701430920544142
